ID;Nome da Loja;Cidade;UF;Endereço;CEP;Telefone;Tipo de Cadastro;Latitude;Longitude
"517C8816FE000046";"Loja Brisanet Belo Jardim";"Belo Jardim";"PE";"R. Dep. José Bezerra Alves, 231 - Centro, Belo Jardim - PE, 55150-005";"55150-005";"0800 281 3017";"Loja";"-8,336906";"-36,432864"
"517C8816FE000047";"Loja Brisanet Pesqueira";"Pesqueira";"PE";"R. Duque de Caxias, 135 - Centro, Pesqueira - PE, 55200-000";"55200-000";"0800 281 3017";"Loja";"-8,357895";"-36,698407"
"517C8816FE000048";"Loja Brisanet Custódia";"Custódia";"PE";"Av. Inocêncio Lima, 515 - Custodia, Custódia - PE, 56640-000";"56640-000";"0800 281 3017";"Loja";"-8,091828";"-37,642932"
"517C8816FE000049";"Loja Brisanet Santa Rita/PB";"Santa Rita";"PB";"Praça João Pessoa, 28 - Centro, Santa Rita - PB, 58300-140";"58300-140";"";"Loja";"-7,121149";"-34,977878"
"517C8816FE00004A";"Loja Brisanet de Banabuiú";"Banabuiú";"CE";"Av. Queiroz Pessoa, 295 - Centro, Banabuiú - CE, 63960-000";"63960-000";"";"Loja";"-5,308562";"-38,918737"
"517C8816FE00004B";"Loja Brisanet Bezerros";"Bezerros";"PE";"R. Quinze de Novembro - Centro, Bezerros - PE, 55660-000";"55660-000";"0800 281 3017 ";"Loja";"-8,236327";"-35,75349"
"517C8816FE00004C";"Loja Brisanet Caruaru";"Caruaru";"PE";"R. Visc. de Inhaúma - Maurício de Nassau, Caruaru - PE CEP: 55012-010";"55012-010";"";"Loja";"-8,272463";"-35,975589"
"517C8816FE00004D";"Loja Brisanet Natal";"Natal";"RN";"Av. Prudente de Morais, 4204 - Lagoa Nova, Natal - RN, 59054-700";"59054-700";"0800 281 3017";"Loja";"-5,818868";"-35,212914"
"517C8816FE00004E";"Loja Várzea Alegre";"Várzea Alegre";"CE";"R. Dom C Pimpim, 30 - Centro, Várzea Alegre - CE, 63540-000";"63540-000";"0800 281 3017";"Loja";"-6,793396";"-39,29627"
"517C8816FE00004F";"Loja Brisanet Umarizal";"";"";"R. Porcino Costa, 264 - Umarizal, RN, 59865-000";"59865-000";"0800 281 3017";"Loja";"-5,991304";"-37,814125"
"517C8816FE000050";"Escritório Fortaleza/E";"Fortaleza";"CE";"Av. Santos Dumont, 3000 - Aldeota, Fortaleza - CE, 60150-162";"60150-162";"0800 281 3017";"Escritório";"-3,736865";"-38,498272"
"517C8816FE000051";"Loja Brisanet Maceió";"Maceió";"AL";"Av. Fernandes Lima, 768 - Farol, Maceió - AL, 57050-000";"57050-000";"0800 281 3017";"Loja";"-9,643852";"-35,734325"
"517C8816FE000052";"Loja Brisanet Icó";"Icó";"CE";"R. Francisco Maciel, 2418 - Centro, Icó - CE, 63430-000";"63430-000";"0800 281 3017";"Loja";"-6,399283";"-38,858562"
"517C8816FE000053";"Loja Brisanet Icó";"";"";"R. Francisco Maciel, 2418 - Novo Centro";"";"0800 281 3017";"Loja";"-6,403871";"-38,862981"
"517C8816FE000054";"Escritório Brisanet Fortaleza/CE - W Soares";"Fortaleza";"CE";"Av. Washington Soares, 4150 - Água Fria, Fortaleza - CE, 60821-750";"60821-750";"0800 281 3017";"Escritório";"-3,793784";"-38,480413"
"517C8816FE000055";"Loja Brisanet Gravatá";"Gravatá";"PE";"Tv. Gov. Agamenon Magalhães, 125 - Quinze de Novembro, Gravatá - PE, 55642-210";"55642-210";"";"Loja";"-8,199597";"-35,564937"
"517C8816FE000056";"Loja Brisanet Teresina";"Teresina";"PI";"Av. Frei Serafim, 2095 - Centro (Sul), Teresina - PI, 64000-590";"64000-590";"0800 281 3017";"Loja";"-5,088002";"-42,806672"
"517C8816FE000057";"Loja Brisanet Ceará - Mirim";"Mirim";"RN";"R. Boa Ventura de Sá, 371, Ceará-Mirim - RN, 59570-000";"59570-000";"";"Loja";"-5,635854";"-35,424895"
"517C8816FE000058";"Loja Cascavel";"";"";"Av. Chanceler Edson Queiroz, 2714 - Cascavel, CE, 62850-000";"62850-000";"0800 281 3017";"Loja";"-4,133762";"-38,238985"
"517C8816FE000059";"Loja Brisanet Aracaju";"Aracaju";"SE";"Av. Hermes Fontes, 370 - Suissa, Aracaju - SE, 49052-000";"49052-000";"0800 281 3017";"Loja";"-10,922083";"-37,057474"
"517C8816FE00005A";"Loja Eusébio";"Eusébio";"CE";"Av. Eusébio de Queiroz, 4439 - Centro, Eusébio - CE, 61760-000";"61760-000";"0800 281 3017";"Loja";"-3,889984";"-38,452412"
"517C8816FE00005B";"Loja Cabedelo";"Cabedelo";"PB";"Praça Venâncio Neiva, 36 - Vila Sao Joao, Cabedelo - PB, 58310-000";"58310-000";"0800 281 3017";"Loja";"-6,972564";"-34,835557"
"517C8816FE00005C";"Loja Brisanet Pedra Branca";"Pedra Branca";"CE";"R. Ernesto Viêira, 81 - Centro, Pedra Branca - CE, 63630-000";"63630-000";"0800 281 3018";"Loja";"-5,454251";"-39,714691"
"517C8816FE00005D";"Loja Natal";"Natal";"RN";"Avenida Dr João Medeiros Filho, 2395 - Potengi, Natal - RN, 59120-200";"59120-200";"0800 281 3017";"Loja";"-5,756607";"-35,242374"
"517C8816FE00005E";"Loja Pacajus";"Pacajus";"CE";"Avenida Pedro Philomeno, Loja 4 - Centro, Pacajus - CE, 62870-000";"62870-000";"0800 281 3017";"Loja";"-4,173089";"-38,457404"
"517C8816FE00005F";"Loja Cabo de Santo Agostinho";"";"";"Avenida Historiador Pereira da Costa, 746";"";"0800 287 3018";"Loja";"-8,282147867169542";"-35,03235347448621"
"517C8816FE000060";"Loja Catolé do Rocha";"";"";"Praça Sa Leitao, 67";"";"0800 287 3018";"Loja";"-6,342312767082789";"-37,74978380475459"
"517C8816FE000061";"Loja Caucaia";"";"";"Avenida Edson da Mota Correia, 1040";"";"0800 287 3018";"Loja";"-3,7342301629999977";"-38,6595456912929"
"517C8816FE000062";"Loja João Pessoa";"";"";"Rua Josefa Taveira, 220";"";"0800 287 3018";"Loja";"-7,163771620733413";"-34,83868133543152"
"517C8816FE000063";"Loja João Pessoa - Manaíra";"";"";"Avenida Governador Flávio Ribeiro Coutinho, 154";"";"0800 287 3018";"Loja";"-7,097825573354233";"-34,84282640659632"
"517C8816FE000064";"Escritório Juazeiro do Norte";"";"";"R. João Cândido Fontes, 60";"";"(88) 99273-4087";"Escritório";"-7,220147211405724";"-39,32710710474215"
"517C8816FE000065";"Loja Palmeira dos Índios";"";"";"Rua Pedro Soares da Mota, 35";"";"0800 287 3018";"Loja";"-9,407914307290318";"-36,63431650655891"
"517C8816FE000066";"Loja Pereiro";"";"";"Rua São Judas Tadeu, 1";"";"0800 287 3018";"Loja";"-6,04589248738901";"-38,460936835447"
"517C8816FE000067";"Loja Santa Luzia";"";"";"Rua Ezequiel Fernandes, 0";"";"0800 287 3018";"Loja";"-6,870973150877827";"-36,91969887699421"
"517C8816FE000068";"Loja São Bento";"";"";"Avenida Prefeito Pedro Eulampio da Silva, 1150";"";"0800 287 3018";"Loja";"-6,489464731599848";"-37,44732546057214"
"517C8816FE000069";"Sousa";"";"";"Rua Manoel Gadelha Filho, 29";"";"0800 287 3018";"Loja";"-6,761051171433762";"-38,22688150474881"
"517C8816FE00006A";"Tobias Barreto";"";"";"Avenida 7 de Junho, 556";"";"0800 287 3018";"Loja";"-11,187402889758923";"-38,00166993350832"
"517C8816FE00006B";"Uirauna";"";"";"Rua José Barbosa, 265";"";"0800 287 3018";"Loja";"-6,5187262230074685";"-38,407344120096276"
"517C8816FE00006C";"Ribeira do Pombal";"";"";"Avenida Doutor Oliveira Brito, 312";"";"0800 287 3018";"Loja";"-10,835949788790868";"-38,54095046235154"
"517C8816FE00006D";"Alagoinhas";"";"";"Avenida Lauro de Freitas, 243";"";"0800 287 3018";"Loja";"-12,137528163211897";"-38,417120946980184"
"517C8816FE00006E";"Feira de Santana";"";"";"Praça Padre Ovídio, 94";"";"0800 287 3018";"Loja";"-12,25941765770026";"-38,96982247405159"
"517C8816FE00006F";"Loja Caruaru";"";"";"Avenida Agamenon Magalhães, 585";"";"0800 287 3018";"Loja";"-8,276428132794104";"-35,97331304890614"
"517C8816FE000070";"Loja Icó";"";"";"Avenida Nogueira Acioly, 1565";"";"0800 287 3018";"Loja";"-6,404423558218978";"-38,86192560532617"
"517C8816FE000071";"Loja Ipú";"";"";"Avenida Coronel José Lourenço, 197";"";"0800 287 3018";"Loja";"-4,3268942287842505";"-40,709850260598344"
"517C8816FE000072";"Loja Quixeramobim";"";"";"Rua Teixeira de Freitas, 65";"";"0800 287 3018";"Loja";"-5,197237091926273";"-39,299020933605085"
"517C8816FE000073";"Loja Santa Rita";"";"";"Rua Sao Joao, 28";"";"0800 287 3018";"Loja";"-7,12129601488399";"-34,978494559239635"
"517C8816FE000074";"Loja São Miguel";"";"";"Rua Coronel João Pessoa, 291";"";"0800 287 3018";"Loja";"-6,2104022968318375";"-38,49647049184813"
"517C8816FE000075";"Tabuleiro do Norte";"";"";"Rua Maia Alarcon, 639";"";"0800 287 3018";"Loja";"-5,248014868478764";"-38,1278797882054"
"517C8816FE000076";"Ubajara";"";"";"Rua Padre Moacir Melo, 105";"";"0800 287 3018";"Loja";"-3,813602599671956";"-40,879778120128115"
"517C8816FE000077";"Vitoria do Santo Antão";"";"";"Rua Ambrosio Machado, 76";"";"0800 287 3018";"Loja";"-8,116565807399947";"-35,29695433541674"
"517C8816FE000078";"Quiosque Itapipoca";"";"";"Av. José do Patrocínio, 1481";"";"";"Quiosque";"-3,494626609894803";"-39,57804703547539"
"517C8816FE000079";"Quiosque Mossoró";"";"";"Av. Gagaça Lopes";"";"";"Quiosque";"-5,237776729997364";"-37,32789431826043"
"517C8816FE00007A";"Quiosque Pacajus";"";"";"R. Cônego Eduardo Araripe, 1529 Lj A";"";"";"Quiosque";"-4,174012675513461";"-38,46331837477226"
"517C8816FE00007B";"Quiosque Conde";"";"";"R. Manoel Alves";"";"";"Quiosque";"-7,255396136795842";"-34,90481624432019"
"517C8816FE00007C";"Quiosque Nisia Floresta";"";"";"R. Dr. Antônio de Souza, 260 Rodoviaria  Centro";"";"";"Quiosque";"-6,091129603668186";"-35,20775307026494"
"517C8816FE00007D";"Quiosque São Miguel";"";"";"Avenida Jose Xavier De Aquino 86";"";"";"Quiosque";"-6,199927141745541";"-38,48718956242851"
"517C8816FE00007E";"Quiosque Encanto";"";"";"Rua Das Mangueiras, 131";"";"";"Quiosque";"-6,113933108913368";"-38,31291358941334"
"517C8816FE00007F";"Quiosque Dr. Severiano";"";"";"Rua Hermínio Jacome, 39";"";"";"Quiosque";"-6,096398794406274";"-38,37472980661022"
"517C8816FE000080";"Quiosque Barro";"";"";"AV DEPUTADO JANUARIO FEITOSA, 995";"";"";"Quiosque";"-7,173728087643538";"-38,77961500156345"
"517C8816FE000081";"Quiosque Brejo Santo 01";"";"";"José Matias Sampaio, 753";"";"";"Quiosque";"-7,487341926100159";"-38,9844015052429"
"517C8816FE000082";"Quiosque Brejo Santo 02";"";"";"Rua João Lucena, 108";"";"";"Quiosque";"-7,49547348376498";"-38,98815707590205"
"517C8816FE000083";"Quiosque Icó 01";"1260
Icó";"CE";"Rua Francisco Maciel, 1260 Icó / CE - Centro - 63430-000";"63430-000";"";"Quiosque";"-6,3962546387487285";"-38,8563003219505"
"517C8816FE000084";"Quiosque Icó 02";"1060
Icó";"CE";"AV NOGUEIRA ACIOLY, 1060 Icó / CE - CENTRO - 63430-000";"63430-000";"";"Quiosque";"-6,400752288155295";"-38,85907273358984"
"517C8816FE000085";"Quiosque Iguatu";"526
Iguatu";"CE";"Avenida Doutor José Holanda Montenegro, 526 Iguatu / CE - Centro - 63500-013";"63500-013";"";"Quiosque";"-6,363472540834647";"-39,29862244708212"
"517C8816FE000086";"Quiosque Quixadá";"2500
Quixadá";"CE";"Rua Jose de Queiroz Pessoa, 2500 Quixadá / CE - Planalto Universitario - 63902-098";"63902-098";"";"Quiosque";"-4,967848262378979";"-39,02390854774641"
"517C8816FE000087";"Quiosque Quixeramobim";"108
Quixeramobim";"CE";"Rua Conego Pinto Mendonca, 108 Quixeramobim / CE - Centro - 63800-000";"63800-000";"";"Quiosque";"-5,198530270105002";"-39,295487747096956"
"517C8816FE000088";"Quiosque Quixeramobim 02";"1450
Quixeramobim";"CE";"Rua Antônio Pinto de Mendonça, 1450 Quixeramobim / CE - Duque de Caxias - 63800-000";"63800-000";"";"Quiosque";"-5,188765412533716";"-39,273117547097"
"517C8816FE000089";"Quiosque Fortaleza Parangaba";"Fortaleza";"CE";"Av. Godofredo Maciel, 1152 Parangaba - Fortaleza - CE, 60710-000 ";"60710-000";"";"Quiosque";"-3,785435615764046";"-38,56672500362666"
"517C8816FE00008A";"Quiosque Fortaleza Maraponga";"Fortaleza";"CE";"Av. Godofredo Maciel, 4000 Maraponga - Fortaleza - CE, 60711-502";"60711-502";"";"Quiosque";"-3,8096675089965046";"-38,5743474759479"
"517C8816FE00008B";"Quiosque Fortaleza Panamericano";"Fortaleza";"CE";"Rua Piauí, 1110  Panamericano - Fortaleza - CE, 60441-015";"60441-015";"";"Quiosque";"-3,7548509743297216";"-38,56915277594853"
"517C8816FE00008C";"Quiosque Fortaleza Messejana";"Messejana
Fortaleza";"CE";"Av. Frei Cirilo, 4290 - Messejana Fortaleza - CE, 60840-285";"60840-285";"";"Quiosque";"-3,8211634213854913";"-38,49620570478383"
"517C8816FE00008D";"Quiosque Fortaleza Parangaba 02";"Parangaba Fortaleza";"CE";"Av. Gen. Osório de Paiva, 2955 - Parangaba Fortaleza - CE, 60542-122";"60542-122";"";"Quiosque";"-3,789177283175606";"-38,586851947112"
"517C8816FE00008E";"Quiosque Fortaleza Centro";"Centro Fortaleza";"CE";"R. Floriano Peixoto, 230 - Centro Fortaleza - CE, 60025-130";"60025-130";"";"Quiosque";"-3,7242009417934505";"-38,52636711827665"
"517C8816FE00008F";"Quiosque Fortaleza Parangaba 03";"Fortaleza";"CE";"Av. Pedro Ramalho, 130 - Parangaba, Fortaleza - CE, 60720-500";"60720-500";"";"Quiosque";"-3,7894565370151114";"-38,54293108943987"
"517C8816FE000090";"Quiosque Fortaleza Mondubim";"Novo Mondubim Fortaleza";"CE";"Av. Waldir Diogo, 1138 - Novo Mondubim Fortaleza - CE, 60764-020";"60764-020";"";"Quiosque";"-3,800758591993157";"-38,58664530362597"
"517C8816FE000091";"Quiosque Fortaleza Centro 02";"Centro Fortaleza";"CE";"R. Major Facundo, 650 - Centro Fortaleza - CE, 60025-100";"60025-100";"";"Quiosque";"-3,728537416599205";"-38,52831690478466"
"517C8816FE000092";"Quiosque Fortaleza Vila Peri";"Vila Peri Fortaleza";"CE";"Av. Gen. Osório de Paiva, 2951 - Vila Peri Fortaleza - CE, 60730-085";"60730-085";"";"Quiosque";"-3,775046807296377";"-38,56568104896465"
"517C8816FE000093";"Quiosque Fortaleza Serrinha";"Serrinha Fortaleza";"CE";"Av. Dr. Silas Munguba, 4301 - Serrinha Fortaleza - CE, 60741-575";"60741-575";"";"Quiosque";"-3,79099829971865";"-38,53708598943993"
"517C8816FE000094";"Quiosque Fortaleza Vila Velha";"Vila Velha Fortaleza";"CE";"R. Pedro Sampaio, 778 - Vila Velha Fortaleza - CE, 60345-602";"60345-602";"";"Quiosque";"-3,72314596623099";"-38,596460420129084"
"517C8816FE000095";"Quiosque Fortaleza Messejana 02";"Fortaleza";"CE";"Av. Jornalista Tomaz Coelho - Messejana, Fortaleza - CE, 60842-020";"60842-020";"";"Quiosque";"-3,829418722924219";"-38,51083034896414"
"517C8816FE000096";"Quiosque Fortaleza Papicu";"Fortaleza";"CE";"R. Pereira de Miranda, 187 - Papicu, Fortaleza - CE, 60175-045";"60175-045";"";"Quiosque";"-3,738408684403791";"-38,48508663431742"
"517C8816FE000097";"Quiosque Maranguape 01";"Maranguape";"CE";"Rua José Fernandes Vieira, 249 - Centro, Maranguape - CE, 61940-010";"61940-010";"";"Quiosque";"-3,8943497432647223";"-38,682515120127256"
"517C8816FE000098";"Quiosque Maranguape 02";"Maranguape";"CE";"R. Cap. Geová Colares, 101 - Outra Banda, Maranguape - CE, 61942-460";"61942-460";"";"Quiosque";"-3,890889289342773";"-38,68181344711114"
"517C8816FE000099";"Quiosque Maracanaú";"Centro | Maracanaú";"CE";"Av Senador Carlos Jereissati S/N - Centro | Maracanaú - CE 61900-410";"61900-410";"";"Quiosque";"-3,888305474574129";"-38,6021480283588"
"517C8816FE00009A";"Quiosque Caucaia";"Caucaia";"CE";"Av. Contorno Leste, 491 - Nova Metrópole (Jurema), Caucaia - CE, 61658-030";"61658-030";"";"Quiosque";"-3,7656068956430655";"-38,65241788828345"
"517C8816FE00009B";"Quiosque Juazeiro 01";"Juazeiro do Norte";"CE";"R. São Paulo, 491 - Centro, Juazeiro do Norte - CE, 63010-000";"63010-000";"";"Quiosque";"-7,203915798242658";"-39,31640463172612"
"517C8816FE00009C";"Quiosque Juazeiro 02";"Juazeiro do Norte";"CE";"Av. Ailton Gomes, 2569 - José Geraldo da Cruz, Juazeiro do Norte - CE, 63034-012";"63034-012";"";"Quiosque";"-7,230866205097698";"-39,311905374053566"
"517C8816FE00009D";"Quiosque Juazeiro 03";"Juazeiro do Norte";"CE";"R. Francisco Martins de Souza, 1215 - Frei Damião, Juazeiro do Norte - CE, 63046-510";"63046-510";"";"Quiosque";"-7,240542000281797";"-39,33637649310262"
"517C8816FE00009E";"Quiosque Barbalha";"Barbalha";"CE";"R. Princesa Isabel, 47 - Centro, Barbalha - CE, 63180-000";"63180-000";"";"Quiosque";"-7,31034295210685";"-39,301865433576964"
"517C8816FE00009F";"Quiosque Juazeiro Aeroporto";"Juazeiro do Norte";"CE";"R. João Dias de Oliveira, 60 - Aeroporto, Juazeiro do Norte - CE, 63021-210";"63021-210";"";"Quiosque";"-7,2127858701937475";"-39,280550689398154"
"517C8816FE0000A0";"Quiosque Crato";"Crato";"CE";"R. Monsenhor Esmeraldo, 626 - Centro, Crato - CE, 63100-310";"63100-310";"";"Quiosque";"-7,232266123277268";"-39,407914089397785"
"517C8816FE0000A1";"Quiosque Crato 02";"Crato";"CE";"Av. São Sebastião, 2200 - Ossian Araripe (Caixa D'Água), Crato - CE, 63105-320";"63105-320";"";"Quiosque";"-7,244403844923257";"-39,42063770474178"
"517C8816FE0000A2";"Quiosque Eusébio";"TamatandubaEusébio";"CE";"Av. Eusébio de Queiroz, 1890 - TamatandubaEusébio - CE, 61760-000";"61760-000";"";"Quiosque";"-3,880026015460589";"-38,45989947594724"
"517C8816FE0000A3";"Quiosque Fortaleza Centro 03";"Fortaleza";"CE";"R 24 de Maio, 444 - Centro, Fortaleza - CE, 60020-000";"60020-000";"";"Quiosque";"-3,725390916104478";"-38,5320782047846"
"517C8816FE0000A4";"Quiosque North Shopping Bezerra";"Fortaleza";"CE";"Av. Bezerra de Menezes, 2450 - Pres. Kennedy, Fortaleza - CE, 60325-002";"60325-002";"";"Quiosque";"-3,7348223631583086";"-38,56603050478459"
"517C8816FE0000A5";"Quiosque Shopping Riomar Fortaleza";"Fortaleza";"CE";"R. Des. Lauro Nogueira, 1500 - Papicu, Fortaleza - CE, 60176-065";"60176-065";"";"Quiosque";"-3,7409724648039053";"-38,472840891292876"
"517C8816FE0000A6";"Quiosque Shopping Parangaba";"Fortaleza";"CE";"Rua Germano Franck, 300 - Parangaba, Fortaleza - CE, 60740-020";"60740-020";"";"Quiosque";"-3,77534029070125";"-38,561987104784244"
"517C8816FE0000A7";"Quiosque Fortaleza Centro 04";"Fortaleza";"CE";"R. Major Facundo, 749 - Centro, Fortaleza - CE, 60025-100";"60025-100";"";"Quiosque";"-3,7293297372352376";"-38,528364204784744"
"5727E2ECEF000001";"Loja Acaraú/CE";"271 Centro";"CE";"Av. Nicodemos Araújo, 271 Centro - CE, 62580-000";"62580-000";"10517";"Loja";"-2,8889886";"-40,119811899999995"
"5727E2ECEF000002";"Loja Acopiara/CE";"514 Vila Palmeira";"CE";"Rua Padre Leopoldo Rolim, 514 Vila Palmeira - CE, 63560-000";"63560-000";"10517";"Loja";"-6,0924939";"-39,4512606"
"5727E2ECEF000003";"Loja Aracaju/SE";"370 Suissa";"SE";"Avenida Hermes Fontes, 370 Suissa - SE, 49052-000";"49052-000";"10517";"Loja";"-10,922083200000001";"-37,0574739"
"5727E2ECEF000004";"Loja Estância/SE";"Praça Orlando Gomes dos Santos  Centro";"SE";"Praça Orlando Gomes dos Santos  Centro - SE, 49200-000";"49200-000";"10517";"Loja";"-11,2727545";"-37,4399322"
"5727E2ECEF000005";"Loja Itabaiana/SE";"Avenida Doutor Luiz Magalhães Serrano";"SE";"Avenida Doutor Luiz Magalhães Serrano - SE, 49503-256";"49503-256";"10517";"Loja";"-10,6976067";"-37,42791770000001"
"5727E2ECEF000006";"Loja Lagarto/SE";"Praça Filomeno Hora Centro";"SE";"Praça Filomeno Hora Centro - SE, 49400-000";"49400-000";"10517";"Loja";"-10,916547999999999";"-37,6711807"
"5727E2ECEF000007";"Loja Arcoverde/PE";"147 Centro";"PE";"Rua Augusto Cavalcanti, 147 Centro - PE, 56506-640";"56506-640";"10517";"Loja";"-8,419236699999999";"-37,0588064"
"5727E2ECEF000008";"Loja Assú/RN";"426 Centro";"RN";"Avenida Senador João Câmara, 426 Centro - RN, 59650-000";"59650-000";"10517";"Loja";"-5,5747582";"-36,9087323"
"5727E2ECEF000009";"Loja Banabuiú/CE";"295 Centro";"CE";"Avenida Queiroz Pessoa, 295 Centro - CE, 63960-000";"63960-000";"10517";"Loja";"-5,308892";"-38,918834499999996"
"5727E2ECEF00000A";"Loja Baraúna/RN";"295 Centro";"RN";"Avenida Jerônimo Rosado, 295 Centro - RN, 59695-000";"59695-000";"10517";"Loja";"-5,0814803";"-37,614275"
"5727E2ECEF00000B";"Loja Barbalha/CE";"87 Centro";"CE";"Rua do Vidéo, 87 Centro - CE, 63180-000";"63180-000";"10517";"Loja";"-7,3091095";"-39,3041219"
"5727E2ECEF00000C";"Loja Bayeux/PB";"3655 Sesi";"PB";"Avenida Liberdade, 3655 Sesi - PB, 58306-000";"58306-000";"10517";"Loja";"-7,1256236";"-34,9263049"
"5727E2ECEF00000D";"Loja Belo Jardim/PE";"231 Centro";"PE";"Avenida Deputado José Mendonça Bezerra, 231 Centro - PE, 55150-005";"55150-005";"10517";"Loja";"-8,3338685";"-36,4195097"
"5727E2ECEF00000E";"Loja Bezerros/PE";"4 Centro";"PE";"Rua 15 de Novembro, 4 Centro - PE, 55660-000";"55660-000";"10517";"Loja";"-8,2358184";"-35,7527551"
"5727E2ECEF00000F";"Loja Brejo Santo/CE";"Rua Manoel Inacio de Lucena Centro";"CE";"Rua Manoel Inacio de Lucena Centro - CE, 63260-000";"63260-000";"10517";"Loja";"-7,491239599999999";"-38,9868485"
"5727E2ECEF000010";"Loja Cabedelo/PB";"36 Centro";"PB";"Praça Venancio Neiva, 36 Centro - PB, 58100-246";"58100-246";"10517";"Loja";"-6,972588";"-34,835917699999996"
"5727E2ECEF000011";"Loja Cabo De Santo Agostinho/PE";"746 Centro";"PE";"Avenida Historiador Pereira da Costa, 746 Centro - PE, 54510-360";"54510-360";"10517";"Loja";"-8,2822753";"-35,0323749"
"5727E2ECEF000012";"Loja Caicó/RN";"419 Centro";"RN";"Rua Doutor Pires Ferreira, 419 Centro - RN, 59300-000";"59300-000";"10517";"Loja";"-6,4591522";"-37,0985728"
"5727E2ECEF000013";"Loja Cajazeiras/PB";"751 Centro";"PB";"Avenida Comandante Vital Rolim, 751 Centro - PB, 59900-000";"59900-000";"10517";"Loja";"-6,8874356";"-38,555589399999995"
"5727E2ECEF000014";"Loja Campina Grande/PB";"1225B Mirante";"PB";"Avenida Prefeito Severino Bezerra Cabral, 1225B Mirante - PB, 58407-475";"58407-475";"10517";"Loja";"-7,2344111";"-35,8689386"
"5727E2ECEF000015";"Loja Caruaru/PE";"585 Maurício de Nassau";"PE";"Avenida Agamenon Magalhães, 585 Maurício de Nassau - PE, 55120-290";"55120-290";"10517";"Loja";"-8,2766511";"-35,973259399999996"
"5727E2ECEF000016";"Loja Cascavel/CE";"2714 Centro";"CE";"Avenida Chanceler Edson Queiroz, 2714 Centro - CE, 62850-000";"62850-000";"10517";"Loja";"-4,1324895";"-38,2428513"
"5727E2ECEF000017";"Loja Catole Do Rocha/PB";"67 Centro";"PB";"Praça Sa Leitao, 67 Centro - PB, 58884-000";"58884-000";"10517";"Loja";"-6,342477799999999";"-37,7498584"
"5727E2ECEF000018";"Loja Caucaia/CE";"1040 Centro";"CE";"Avenida Edson da Mota Correia, 1040 Centro - CE, 61600-040";"61600-040";"10517";"Loja";"-3,7344656999999994";"-38,659513499999996"
"5727E2ECEF000019";"Loja Ceará-Mirim/RN";"371 Centro";"RN";"Rua Boa Ventura de Sá, 371 Centro - RN, 59570-000";"59570-000";"10517";"Loja";"-5,635898200000001";"-35,4249435"
"5727E2ECEF00001A";"Loja Cedro/CE";"134 Centro";"CE";"R. Cel. Luiz Felipe, 134 Centro - CE, 63400-000";"63400-000";"10517";"Loja";"-6,60506";"-39,0595986"
"5727E2ECEF00001B";"Loja Crateús/CE";"856 Centro";"CE";"Rua Dom Pedro II, 856 Centro - CE, 63700-139";"63700-139";"10517";"Loja";"-5,1791952";"-40,6695199"
"5727E2ECEF00001C";"Loja Crato/CE";"408 Centro";"CE";"Rua Doutor João Pessoa, 408 Centro - CE, 63100-050";"63100-050";"10517";"Loja";"-7,2326";"-39,4119063"
"5727E2ECEF00001D";"Loja Custodia/PE";"515 Centro";"PE";"Av. Inocêncio Lima, 515 Centro - PE, 56640-000";"56640-000";"10517";"Loja";"-8,0906875";"-37,642756299999995"
"5727E2ECEF00001E";"Loja Eusébio/CE";"4439 Centro";"CE";"Avenida Eusebio de Queiroz, 4439 Centro - CE, 61760-000";"61760-000";"10517";"Loja";"-3,8893358";"-38,4532701"
"5727E2ECEF00001F";"Loja Fortaleza/CE - SD";"3000 Aldeota";"CE";"Avenida Santos Dumont, 3000 Aldeota - CE, 60150-162";"60150-162";"10517";"Loja";"-3,7368650999999993";"-38,4982721"
"5727E2ECEF000020";"Loja Gravatá/PE";"322 Prado";"PE";"Avenida Governador Agamenon Magalhaes, 322 Prado - PE, 55642-210";"55642-210";"10517";"Loja";"-8,199932";"-35,5640225"
"5727E2ECEF000021";"Loja Escada/PE";"104 Centro";"PE";"Rua da Matriz, 104 Centro - PE, 55500-000";"55500-000";"10517";"Loja";"-8,3617664";"-35,236663899999996"
"5727E2ECEF000022";"Loja Limoeiro/PE";"371 Centro";"PE";"Av. Dr. Severino Pinheiro, 371 Centro - PE, 55700-000";"55700-000";"10517";"Loja";"-5,147832999999999";"-38,095129199999995"
"5727E2ECEF000023";"Loja Limoeiro do Norte/CE";"855 Centro";"CE";"Rua Esteva Remígio de Freitas, 855 Centro - CE, 62930-000";"62930-000";"10517";"Loja";"-5,147832999999999";"-38,095129199999995"
"5727E2ECEF000024";"Loja Guaraciaba Do Norte/CE";"35 Centro";"CE";"Rua Senador Catunda, 35 Centro - CE, 62380-000";"62380-000";"10517";"Loja";"-4,1630252";"-40,749258999999995"
"5727E2ECEF000025";"Loja Horizonte/CE";"4296 Centro";"CE";"Avenida Presidente Castelo Branco, 4296 Centro - CE, 62880-384";"62880-384";"10517";"Loja";"-4,0974045";"-38,495517899999996"
"5727E2ECEF000026";"Loja Ibiapina/CE";"665 Centro";"CE";"Rua Inacio Pontes, 665 Centro - CE, 62360-000";"62360-000";"10517";"Loja";"-3,9209072000000003";"-40,888787799999996"
